,Index_Data,Prediction
30939,309430,0.0
30940,309440,5935.1724
30941,309448,5428.577
30942,309455,0.0
30943,309456,0.0
30944,309480,8234.96
30945,309500,6028.968
30946,309505,5866.6714
30947,309543,0.0
30948,309548,7849.94
30949,309551,5121.793
30950,309555,1669.0417
30951,309571,11051.022
30952,309589,2600.9736
30953,309593,8506.493
30954,309606,5483.7334
30955,309622,9413.166
30956,309623,2678.754
30957,309638,5699.556
30958,309649,4568.883
30959,309660,4964.181
30960,309663,0.0
30961,309686,7855.039
30962,309695,8438.693
30963,309697,0.0
30964,309700,11132.02
30965,309705,4226.292
30966,309737,6636.1
30967,309739,6868.6562
30968,309742,11997.931
30969,309747,6676.144
30970,309807,6717.013
30971,309810,3790.9663
30972,309832,4744.6035
30973,309859,0.0
30974,309864,0.0
30975,309867,7237.11
30976,309875,11850.883
30977,309877,0.0
30978,309884,2569.4905
30979,309891,5999.373
30980,309895,5740.461
30981,309896,7930.7534
30982,309909,3260.3916
30983,309917,10879.416
30984,309923,0.0
30985,309925,5308.8696
30986,309945,12914.444
30987,309950,0.0
30988,309977,5333.9414
30989,309999,11352.287
30990,310006,15098.459
30991,310007,6028.62
30992,310008,0.0
30993,310013,7439.4604
30994,310059,2909.7996
30995,310081,2703.7126
30996,310091,8152.9062
30997,310098,11096.528
30998,310104,5428.514
30999,310105,6826.341
31000,310109,0.0
31001,310118,4723.767
31002,310130,3102.4614
31003,310133,0.0
31004,310139,4071.0796
31005,310162,6125.885
31006,310171,0.0
31007,310176,11564.763
31008,310184,8846.847
31009,310188,6552.8657
31010,310192,7566.421
31011,310200,1844.9817
31012,310212,2718.3464
31013,310268,6192.871
31014,310271,11743.537
31015,310274,11100.186
31016,310279,0.0
31017,310293,8051.6426
31018,310296,6539.242
31019,310298,0.0
31020,310308,5174.945
31021,310330,9343.786
31022,310334,7292.532
31023,310358,11330.651
31024,310371,13053.066
31025,310390,0.0
31026,310395,4455.2183
31027,310396,4090.0237
31028,310401,6975.7593
31029,310418,5942.71
31030,310423,5655.3867
31031,310430,3430.7283
31032,310441,0.0
31033,310444,8620.125
31034,310448,7271.772
31035,310450,6099.08
31036,310452,4310.027
31037,310460,3562.1133
31038,310463,7819.623
31039,310479,5961.2466
31040,310485,5868.278
31041,310493,8199.883
31042,310496,6875.1626
31043,310528,7742.326
31044,310537,0.0
31045,310551,4776.192
31046,310561,10567.558
31047,310566,8952.002
31048,310569,4942.272
31049,310576,9330.706
31050,310594,10159.537
31051,310627,3560.0527
31052,310653,5507.303
31053,310661,0.0
31054,310664,7423.742
31055,310683,4873.907
31056,310687,6577.5015
31057,310689,6613.658
31058,310706,9292.453
31059,310711,5882.42
31060,310736,14405.302
31061,310752,2536.1956
31062,310756,8767.874
31063,310768,6637.413
31064,310773,7587.3403
31065,310812,3638.0957
31066,310817,5294.5864
31067,310818,0.0
31068,310821,5495.0845
31069,310822,7324.8657
31070,310845,9485.785
31071,310851,13808.377
31072,310852,6307.6064
31073,310854,10250.139
31074,310876,0.0
31075,310879,11224.701
31076,310881,8428.515
31077,310890,7771.9595
31078,310921,10844.666
31079,310924,6115.171
31080,310928,0.0
31081,310938,9043.8
31082,310960,10728.04
31083,310963,4187.7754
31084,310978,0.0
31085,311001,0.0
31086,311013,9584.402
31087,311026,6800.8115
31088,311031,3334.3987
31089,311042,4851.926
31090,311061,0.0
31091,311062,4960.7104
31092,311066,5346.5137
31093,311072,6828.0483
31094,311079,4284.49
31095,311089,4495.04
31096,311101,0.0
31097,311106,10676.112
31098,311111,6613.8047
31099,311134,7446.1763
31100,311147,4506.0273
31101,311166,6337.866
31102,311179,12838.242
31103,311187,6567.3867
31104,311199,9418.88
31105,311214,9761.319
31106,311259,3080.4502
31107,311261,0.0
31108,311265,0.0
31109,311270,4829.232
31110,311280,5688.2554
31111,311294,6592.659
31112,311312,7260.9277
31113,311342,6695.8994
31114,311352,5930.313
31115,311353,2983.527
31116,311369,0.0
31117,311373,6402.711
31118,311377,7561.8423
31119,311378,10904.213
31120,311384,0.0
31121,311405,7177.341
31122,311407,12373.104
31123,311414,6130.4097
31124,311448,6726.476
31125,311449,4491.568
31126,311455,4814.6133
31127,311470,5635.544
31128,311476,13482.111
31129,311484,4201.8037
31130,311497,0.0
31131,311505,0.0
31132,311528,9066.286
31133,311535,15235.892
31134,311543,7936.816
31135,311545,3711.1724
31136,311572,0.0
31137,311590,4808.1235
31138,311605,8096.772
31139,311608,3004.2532
31140,311619,4824.4795
31141,311624,8330.676
31142,311625,6694.0264
31143,311630,6430.653
31144,311637,8084.0815
31145,311638,7494.91
31146,311648,8167.4126
31147,311716,3958.6006
31148,311724,2456.8809
31149,311729,0.0
31150,311737,3929.6367
31151,311742,9358.808
31152,311757,9812.95
31153,311759,6091.786
31154,311776,9404.61
31155,311784,12806.971
31156,311785,4547.272
31157,311799,9614.826
31158,311803,4520.487
31159,311807,0.0
31160,311811,7605.103
31161,311820,8036.671
31162,311822,0.0
31163,311828,0.0
31164,311829,4120.9253
31165,311840,5100.183
31166,311844,7305.811
31167,311862,6910.997
31168,311866,2053.4048
31169,311878,5319.7383
31170,311880,5539.562
31171,311883,6493.499
31172,311887,0.0
31173,311891,5204.877
31174,311897,9806.63
31175,311911,0.0
31176,311922,6584.3774
31177,311924,9446.948
31178,311936,5403.7456
31179,311973,3462.2
31180,311981,9940.453
31181,311987,0.0
31182,311988,3670.372
31183,311997,3127.965
31184,312000,6284.031
31185,312002,5615.6367
31186,312003,8266.2
31187,312067,9119.94
31188,312071,8022.8843
31189,312094,4927.663
31190,312108,0.0
31191,312141,5459.433
31192,312149,7083.7427
31193,312150,12682.725
31194,312154,8809.83
31195,312168,0.0
31196,312172,4920.0493
31197,312185,5114.856
31198,312213,6107.278
31199,312221,5201.987
31200,312223,10774.76
31201,312249,0.0
31202,312258,0.0
31203,312262,6447.309
31204,312268,0.0
31205,312300,0.0
31206,312301,9031.495
31207,312306,6581.811
31208,312333,5938.622
31209,312335,8902.6875
31210,312344,3335.276
31211,312356,6750.148
31212,312386,14954.165
31213,312395,9642.179
31214,312404,4047.643
31215,312408,3869.7002
31216,312413,8101.454
31217,312430,4413.2
31218,312448,6905.8677
31219,312470,6348.0415
31220,312480,0.0
31221,312493,0.0
31222,312511,6358.2036
31223,312512,0.0
31224,312514,5568.437
31225,312519,9444.169
31226,312528,14101.372
31227,312534,0.0
31228,312536,12507.514
31229,312538,6438.859
31230,312556,13566.13
31231,312564,3574.8997
31232,312566,7217.476
31233,312573,6837.0757
31234,312580,5842.618
31235,312587,4993.368
31236,312589,3629.6377
31237,312600,5451.962
31238,312618,5800.667
31239,312619,3743.1304
31240,312631,3092.8367
31241,312635,0.0
31242,312638,5164.3613
31243,312639,6408.86
31244,312644,10259.243
31245,312653,0.0
31246,312674,5159.532
31247,312680,0.0
31248,312688,5168.3643
31249,312690,8298.594
31250,312704,4936.5586
31251,312708,5993.2666
31252,312710,4606.482
31253,312723,9588.099
31254,312726,3555.8362
31255,312737,0.0
31256,312744,11567.363
31257,312747,5528.9688
31258,312762,1457.5325
31259,312776,9786.327
31260,312778,1782.8773
31261,312781,7631.787
31262,312789,16256.189
31263,312802,2777.8162
31264,312805,4734.727
31265,312809,0.0
31266,312810,6106.754
31267,312815,4200.219
31268,312824,7116.754
31269,312832,6376.91
31270,312848,6842.206
31271,312859,0.0
31272,312860,5078.433
31273,312865,1393.7474
31274,312867,6519.8066
31275,312876,11912.509
31276,312877,15728.848
31277,312878,5025.185
31278,312883,8782.893
31279,312893,4901.3647
31280,312897,4460.981
31281,312918,5804.588
31282,312919,4564.899
31283,312922,9118.46
31284,312950,8111.0166
31285,312972,2931.321
31286,312977,10873.632
31287,312979,11381.733
31288,312994,6163.161
31289,313028,4784.7227
31290,313030,11600.972
31291,313038,9723.852
31292,313040,7563.1494
31293,313044,10583.929
31294,313057,5096.9106
31295,313063,11893.417
31296,313068,5621.047
31297,313072,7923.265
31298,313107,6546.7905
31299,313108,4234.8013
31300,313109,10123.379
31301,313122,8588.407
31302,313127,6252.9604
31303,313132,10563.416
31304,313140,6011.57
31305,313141,5055.4907
31306,313150,4000.8162
31307,313167,4912.1914
31308,313180,3988.71
31309,313195,8625.0
31310,313200,5620.443
31311,313216,4813.5967
31312,313217,3421.7158
31313,313221,10235.597
31314,313222,9475.519
31315,313231,4975.13
31316,313239,5500.01
31317,313243,6495.095
31318,313252,5457.827
31319,313311,4616.7046
31320,313324,0.0
31321,313347,6458.5156
31322,313350,8013.526
31323,313352,11914.564
31324,313363,9942.142
31325,313369,10209.409
31326,313377,0.0
31327,313392,9201.589
31328,313397,6479.744
31329,313398,4988.2305
31330,313399,5588.9844
31331,313404,8232.187
31332,313412,0.0
31333,313414,9301.499
31334,313433,6452.92
31335,313435,5881.251
31336,313439,0.0
31337,313440,9616.153
31338,313457,6485.8823
31339,313464,3168.6602
31340,313465,0.0
31341,313483,0.0
31342,313489,5462.365
31343,313504,4563.2783
31344,313506,7803.634
31345,313507,5851.534
31346,313514,11754.152
31347,313523,7553.626
31348,313536,14455.116
31349,313549,0.0
31350,313569,0.0
31351,313571,7106.159
31352,313580,7937.686
31353,313591,10851.678
31354,313596,5301.5044
31355,313600,0.0
31356,313629,3023.3286
31357,313632,6823.113
31358,313635,5359.754
31359,313639,10485.776
31360,313667,6099.242
31361,313682,14180.091
31362,313689,9181.231
31363,313700,5178.07
31364,313702,8795.411
31365,313717,8054.9136
31366,313718,13523.933
31367,313757,5595.0786
31368,313775,3370.4065
31369,313796,4962.801
31370,313797,8076.357
31371,313819,5575.1685
31372,313864,0.0
31373,313868,10461.527
31374,313898,11386.968
31375,313920,5473.495
31376,313931,0.0
31377,313981,6325.4854
31378,313985,4391.8037
31379,313998,7086.481
31380,314000,5432.263
31381,314004,5536.9043
31382,314007,6498.256
31383,314043,2072.7092
31384,314047,0.0
31385,314051,7472.5703
31386,314052,10147.453
31387,314057,11130.015
31388,314078,3224.542
31389,314102,4884.818
31390,314108,8226.784
31391,314112,3999.7122
31392,314115,0.0
31393,314127,5057.506
31394,314136,3954.0537
31395,314176,6643.144
31396,314215,8702.448
31397,314218,1972.7539
31398,314230,8229.588
31399,314237,3795.9336
31400,314240,5522.7075
31401,314244,4608.8057
31402,314257,7972.7427
31403,314279,7520.8706
31404,314281,4986.246
31405,314283,5236.7485
31406,314286,8326.493
31407,314287,5552.9404
31408,314290,0.0
31409,314298,3434.2761
31410,314300,8823.769
31411,314303,8221.65
31412,314304,5530.6445
31413,314305,3911.941
31414,314313,0.0
31415,314328,4381.639
31416,314330,0.0
31417,314332,12324.276
31418,314369,0.0
31419,314406,6111.708
31420,314414,7216.43
31421,314431,9164.796
31422,314433,6480.536
31423,314455,3718.5962
31424,314456,3647.9749
31425,314460,10438.878
31426,314463,6251.8115
31427,314468,7900.155
31428,314484,5202.667
31429,314485,3954.482
31430,314523,5622.755
31431,314560,6411.2656
31432,314566,10799.452
31433,314568,9563.042
31434,314576,10514.671
31435,314587,11209.961
31436,314613,0.0
31437,314619,9519.452
31438,314622,9107.507
31439,314650,7091.0044
31440,314652,6077.4087
31441,314662,5864.721
31442,314663,5967.7803
31443,314665,8378.363
31444,314677,8681.195
31445,314679,8529.451
31446,314707,6558.424
31447,314709,4119.37
31448,314711,11423.271
31449,314714,9717.852
31450,314727,8996.808
31451,314740,4382.9
31452,314751,5372.397
31453,314758,4253.4976
31454,314773,5550.158
31455,314775,6826.1055
31456,314832,11067.3
31457,314836,0.0
31458,314850,4595.368
31459,314852,5187.2593
31460,314858,4225.6406
31461,314874,0.0
31462,314899,2713.7563
31463,314900,4878.6855
31464,314906,7826.1753
31465,314913,0.0
31466,314914,6495.968
31467,314930,6369.0825
31468,314938,3863.7385
31469,314948,5913.6606
31470,314953,3104.2495
31471,314954,7981.4585
31472,314955,4547.826
31473,314957,5761.4595
31474,314959,7479.7725
31475,314971,8285.414
31476,314977,8432.856
31477,314979,6882.1685
31478,314980,0.0
31479,314995,6950.7505
31480,315007,0.0
31481,315010,8962.633
31482,315025,5301.642
31483,315031,13133.839
31484,315045,0.0
31485,315046,4345.7173
31486,315049,9640.03
31487,315050,6482.6304
31488,315053,3765.086
31489,315072,0.0
31490,315076,6342.5913
31491,315088,5767.7295
31492,315090,7414.6704
31493,315093,2273.5217
31494,315096,8463.506
31495,315104,0.0
31496,315121,8932.275
31497,315137,15358.78
31498,315138,4722.867
31499,315151,3668.429
31500,315155,2299.892
31501,315158,5324.0083
31502,315160,0.0
31503,315169,7067.86
31504,315188,0.0
31505,315200,5919.195
31506,315222,0.0
31507,315224,0.0
31508,315237,5990.142
31509,315240,0.0
31510,315249,5696.2974
31511,315252,4217.407
31512,315256,8591.535
31513,315267,0.0
31514,315283,6601.989
31515,315294,0.0
31516,315295,2334.443
31517,315307,5672.3413
31518,315324,6129.5225
31519,315333,9769.3545
31520,315352,11313.901
31521,315355,5243.715
31522,315367,0.0
31523,315379,9571.736
31524,315399,0.0
31525,315410,4224.5903
31526,315411,10281.984
31527,315423,0.0
31528,315435,6139.245
31529,315443,5254.696
31530,315464,6382.2793
31531,315465,0.0
31532,315468,5291.275
31533,315483,8596.925
31534,315495,11983.373
31535,315502,5902.849
31536,315536,3674.7346
31537,315551,2440.571
31538,315571,0.0
31539,315572,5842.5327
31540,315580,4397.8657
31541,315582,0.0
31542,315593,7676.7544
31543,315606,0.0
31544,315625,3816.3123
31545,315629,5352.7515
31546,315633,5839.451
31547,315643,6586.141
31548,315646,6922.113
31549,315647,4053.957
31550,315648,4502.3555
31551,315654,6589.666
31552,315657,0.0
31553,315672,3132.1914
31554,315699,8616.487
31555,315703,2492.3857
31556,315726,0.0
31557,315788,3110.6804
31558,315796,5944.1797
31559,315797,4188.4204
31560,315803,3357.0542
31561,315831,5046.6963
31562,315841,7582.7197
31563,315860,16174.019
31564,315892,6300.1304
31565,315905,5512.5483
31566,315906,6461.7534
31567,315916,7455.8467
31568,315922,0.0
31569,315934,10335.515
31570,315947,3763.6406
31571,315950,5432.5776
31572,315973,8289.161
31573,315982,6489.481
31574,315985,14391.23
31575,315999,5329.457
31576,316005,4854.971
31577,316018,12095.408
31578,316072,0.0
31579,316073,7008.7505
31580,316085,5480.3994
31581,316094,8177.708
31582,316097,9981.938
31583,316106,4697.615
31584,316112,3868.129
31585,316119,6820.18
31586,316123,0.0
31587,316149,0.0
31588,316157,6237.978
31589,316164,19145.604
31590,316166,1867.6321
31591,316167,7439.323
31592,316169,6150.957
31593,316171,5426.872
31594,316181,10371.09
31595,316185,5393.7812
31596,316186,4964.1787
31597,316196,4402.7896
31598,316199,7955.533
31599,316208,0.0
31600,316209,7976.2446
31601,316239,10183.119
31602,316255,6222.4766
31603,316258,4572.7173
31604,316261,3925.5388
31605,316267,2927.3247
31606,316274,4187.903
31607,316275,0.0
31608,316277,3595.4963
31609,316279,4082.4075
31610,316280,7088.9077
31611,316282,3518.1614
31612,316287,0.0
31613,316294,0.0
31614,316310,7800.9385
31615,316315,5299.128
31616,316319,3956.1067
31617,316333,4869.7153
31618,316344,4310.818
31619,316362,3764.6912
31620,316365,2721.0786
31621,316369,5470.529
31622,316372,0.0
31623,316399,6042.0957
31624,316411,8002.154
31625,316431,5790.132
31626,316445,11268.008
31627,316448,7305.4165
31628,316458,7316.5386
31629,316470,7006.4272
31630,316475,3789.8306
31631,316481,0.0
31632,316489,0.0
31633,316492,0.0
31634,316496,4911.922
31635,316499,0.0
31636,316510,3117.6035
31637,316517,12365.523
31638,316532,14564.683
31639,316538,8806.796
31640,316546,8155.3
31641,316549,13225.502
31642,316553,5804.386
31643,316555,0.0
31644,316558,5389.844
31645,316579,10858.78
31646,316596,5239.2695
31647,316599,0.0
31648,316606,3537.5835
31649,316608,2345.984
31650,316610,7651.094
31651,316626,16104.783
31652,316634,0.0
31653,316648,0.0
31654,316667,0.0
31655,316670,4900.0513
31656,316684,0.0
31657,316689,6508.884
31658,316693,0.0
31659,316701,7017.6064
31660,316704,4981.4404
31661,316709,3622.2085
31662,316712,3078.3313
31663,316736,2622.804
31664,316759,4690.8696
31665,316813,4017.9495
31666,316822,4625.7246
31667,316861,0.0
31668,316865,8157.802
31669,316897,5307.2593
31670,316903,7322.749
31671,316906,6625.4644
31672,316926,0.0
31673,316928,12255.129
31674,316929,10968.692
31675,316933,4744.442
31676,316943,13964.762
31677,316944,8160.4683
31678,316984,5041.2144
31679,317007,4483.8657
31680,317018,4825.261
31681,317025,6007.3096
31682,317032,0.0
31683,317044,0.0
31684,317046,5514.9463
31685,317054,4441.8335
31686,317058,4369.776
31687,317060,0.0
31688,317062,3566.8906
31689,317066,6082.1323
31690,317074,0.0
31691,317076,10919.526
31692,317082,13114.32
31693,317088,8151.8003
31694,317102,2954.3252
31695,317116,7257.801
31696,317128,7362.8984
31697,317131,5220.606
31698,317134,3206.3333
31699,317156,8453.911
31700,317161,4886.9907
31701,317165,7655.3506
31702,317169,11571.996
31703,317182,7798.8364
31704,317186,8567.232
31705,317204,3454.166
31706,317214,0.0
31707,317215,0.0
31708,317219,3518.0332
31709,317220,4806.144
31710,317225,9653.05
31711,317235,0.0
31712,317252,6500.183
31713,317253,6379.083
31714,317256,0.0
31715,317260,5188.6343
31716,317261,6333.809
31717,317272,0.0
31718,317275,10374.921
31719,317280,6919.05
31720,317289,4779.062
31721,317291,9409.32
31722,317299,0.0
31723,317304,5484.3906
31724,317316,5499.988
31725,317329,6528.0703
31726,317330,4959.5674
31727,317352,3655.3743
31728,317353,0.0
31729,317366,17515.988
31730,317370,5606.118
31731,317376,9281.493
31732,317393,5788.59
31733,317421,3662.0918
31734,317458,5451.7637
31735,317460,9537.635
31736,317462,4503.447
31737,317482,8234.277
31738,317500,5288.059
31739,317514,3970.1365
31740,317519,6509.8105
31741,317521,4353.522
31742,317523,5042.0073
31743,317539,4688.5283
31744,317550,6372.5913
31745,317556,4464.4146
31746,317563,13335.951
31747,317593,13037.68
31748,317600,5834.5674
31749,317601,5638.137
31750,317650,5208.1226
31751,317652,5791.544
31752,317658,5240.895
31753,317675,7459.8657
31754,317679,6879.757
31755,317691,5650.7285
31756,317695,0.0
31757,317701,0.0
31758,317705,4756.6064
31759,317718,0.0
31760,317720,8426.436
31761,317725,6440.8936
31762,317732,2067.8733
31763,317736,5671.4546
31764,317767,0.0
31765,317788,5606.4795
31766,317789,0.0
31767,317818,0.0
31768,317826,4697.2695
31769,317834,9379.215
31770,317837,4402.282
31771,317848,8344.565
31772,317851,0.0
31773,317875,23032.572
31774,317876,5479.5703
31775,317879,5816.959
31776,317887,9857.502
31777,317890,4471.915
31778,317907,3461.0784
31779,317912,10722.408
31780,317914,6946.2524
31781,317926,5876.4746
31782,317940,7279.2314
31783,317949,4640.197
31784,317952,5982.7905
31785,317962,0.0
31786,317969,5632.42
31787,317976,3511.4846
31788,317979,10304.15
31789,317980,4817.889
31790,317989,4589.8745
31791,317995,7551.4316
31792,318008,9200.94
31793,318015,0.0
31794,318028,6114.325
31795,318032,0.0
31796,318037,6400.2905
31797,318048,10665.754
31798,318075,0.0
31799,318076,7886.7197
31800,318082,5088.704
31801,318084,4093.8457
31802,318086,0.0
31803,318087,4317.098
31804,318096,3770.3374
31805,318102,3341.4675
31806,318104,7052.952
31807,318128,4517.212
31808,318139,0.0
31809,318142,10686.269
31810,318147,6311.33
31811,318151,5359.6064
31812,318160,7739.911
31813,318163,5524.6714
31814,318167,7592.2656
31815,318173,0.0
31816,318181,9002.822
31817,318197,2582.8535
31818,318217,4277.23
31819,318224,7986.816
31820,318225,0.0
31821,318227,0.0
31822,318230,5416.0327
31823,318245,6187.0303
31824,318249,0.0
31825,318271,8433.971
31826,318274,3106.8638
31827,318275,7037.6777
31828,318302,6093.3315
31829,318327,0.0
31830,318344,8684.352
31831,318350,9217.422
31832,318360,6155.4683
31833,318363,5975.435
31834,318370,2529.4592
31835,318388,4168.704
31836,318412,5959.6235
31837,318415,5790.239
31838,318417,9397.005
31839,318431,18524.807
31840,318433,11533.126
31841,318445,0.0
31842,318461,8558.21
31843,318492,6969.496
31844,318503,0.0
31845,318508,0.0
31846,318518,4742.936
31847,318555,6115.3105
31848,318567,8506.205
31849,318580,8779.698
31850,318584,0.0
31851,318603,0.0
31852,318620,3579.567
31853,318642,7064.022
31854,318649,11958.98
31855,318653,6520.036
31856,318661,3737.855
31857,318664,11434.341
31858,318677,7230.9233
31859,318685,0.0
31860,318688,0.0
31861,318722,0.0
31862,318724,8653.102
31863,318731,8901.747
31864,318737,5548.9844
31865,318741,3608.0444
31866,318757,10883.008
31867,318786,5313.2275
31868,318790,6387.9575
31869,318816,5782.197
31870,318820,0.0
31871,318822,5764.263
31872,318823,6842.8154
31873,318825,3783.6533
31874,318831,13176.707
31875,318836,6545.72
31876,318844,5209.165
31877,318856,7088.0645
31878,318862,0.0
31879,318864,5629.8027
31880,318870,6133.917
31881,318881,5732.826
31882,318893,12739.588
31883,318899,3742.985
31884,318901,0.0
31885,318910,0.0
31886,318929,6728.471
31887,318935,4815.7056
31888,318945,6452.3765
31889,318955,6325.8433
31890,318964,2475.8955
31891,319000,3821.9712
31892,319004,4041.6228
31893,319008,2747.1526
31894,319017,9674.618
31895,319033,10680.894
31896,319034,0.0
31897,319044,6025.03
31898,319046,8718.157
31899,319047,5108.6274
31900,319050,0.0
31901,319051,11105.563
31902,319062,7267.952
31903,319073,0.0
31904,319086,0.0
31905,319093,7252.3335
31906,319096,7006.2637
31907,319101,7905.3916
31908,319105,7023.7827
31909,319122,2659.4307
31910,319129,3832.7993
31911,319141,7771.1167
31912,319143,5360.836
31913,319151,3805.2249
31914,319154,5887.3735
31915,319187,13940.411
31916,319188,6941.2495
31917,319191,12750.414
31918,319206,0.0
31919,319211,4227.3516
31920,319212,4933.5767
31921,319225,3200.3936
31922,319233,12217.085
31923,319243,8157.582
31924,319251,6170.4517
31925,319258,6747.325
31926,319286,10114.686
31927,319317,5422.803
31928,319333,0.0
31929,319379,6904.9565
31930,319389,2646.499
31931,319392,9490.958
31932,319394,7837.581
31933,319406,7914.3027
31934,319415,0.0
31935,319440,4562.0913
31936,319460,10537.855
31937,319465,6351.849
31938,319466,8058.0107
31939,319470,16362.385
31940,319476,5215.987
31941,319479,15181.077
31942,319485,6701.4707
31943,319492,8119.7446
31944,319500,8987.858
31945,319504,4009.5955
31946,319506,0.0
31947,319532,0.0
31948,319538,6842.744
31949,319575,20955.54
31950,319580,9811.405
31951,319589,6252.2847
31952,319591,7739.025
31953,319592,0.0
31954,319607,9335.966
31955,319618,7003.0244
31956,319622,6358.637
31957,319625,3974.2847
31958,319628,3942.0593
31959,319637,6116.268
31960,319640,8089.981
31961,319642,5295.75
31962,319667,0.0
31963,319694,5473.884
31964,319696,7547.336
31965,319733,3369.0825
31966,319735,11331.731
31967,319744,11866.952
31968,319789,4084.4587
31969,319793,3052.3328
31970,319795,6779.064
31971,319804,5817.682
31972,319814,6145.9355
31973,319822,10845.183
31974,319836,10052.637
31975,319837,6264.7954
31976,319858,10057.898
31977,319867,12176.039
31978,319870,5544.5337
31979,319876,8866.307
31980,319902,6165.918
31981,319903,8325.429
31982,319910,0.0
31983,319914,7209.3066
31984,319924,11650.059
31985,319927,6765.626
31986,319946,8166.8896
31987,319961,12001.353
31988,319970,5015.0947
31989,319971,8529.345
31990,320022,7223.157
31991,320025,0.0
31992,320033,0.0
31993,320042,0.0
31994,320073,7233.6226
31995,320082,8290.707
31996,320104,0.0
31997,320105,8842.664
31998,320136,0.0
31999,320140,4518.301
32000,320145,10506.247
32001,320147,0.0
32002,320154,4520.566
32003,320169,8095.436
32004,320173,0.0
32005,320177,6455.3276
32006,320191,7977.693
32007,320195,7636.814
32008,320206,0.0
32009,320246,4093.8792
32010,320248,8998.713
32011,320252,0.0
32012,320258,11816.772
32013,320283,12016.397
32014,320297,0.0
32015,320298,9325.292
32016,320317,8841.903
32017,320334,10132.316
32018,320343,8932.59
32019,320344,7749.425
32020,320346,6389.5063
32021,320358,7063.327
32022,320366,7532.8213
32023,320379,7896.092
32024,320395,8090.635
32025,320431,5714.1055
32026,320434,7425.887
32027,320436,4108.7095
32028,320447,0.0
32029,320454,898.3826
32030,320459,7569.9204
32031,320475,6248.7944
32032,320481,6175.4507
32033,320482,8503.482
32034,320498,3979.369
32035,320527,5586.654
32036,320528,5545.589
32037,320546,9708.154
32038,320553,0.0
32039,320567,6834.6763
32040,320573,7227.2007
32041,320574,3857.4414
32042,320579,4328.743
32043,320580,0.0
32044,320605,8050.9863
32045,320606,5390.3247
32046,320620,5009.0356
32047,320621,3806.5146
32048,320624,8735.925
32049,320628,17137.979
32050,320633,6739.2305
32051,320635,9077.171
32052,320640,12760.751
32053,320658,0.0
32054,320659,0.0
32055,320671,5801.2305
32056,320675,5045.786
32057,320722,4481.2
32058,320735,5292.771
32059,320754,4046.9683
32060,320773,9871.261
32061,320778,7266.4097
32062,320788,7460.1313
32063,320790,0.0
32064,320804,4255.7275
32065,320807,0.0
32066,320813,14454.701
32067,320833,6788.2417
32068,320836,6153.6943
32069,320843,9153.75
32070,320846,5912.291
32071,320850,0.0
32072,320859,0.0
32073,320867,9214.011
32074,320874,0.0
32075,320877,6159.6367
32076,320889,3911.3965
32077,320906,9448.294
32078,320929,4840.7524
32079,320939,3917.1736
32080,320975,0.0
32081,321011,7998.789
32082,321024,14020.185
32083,321036,5372.441
32084,321058,0.0
32085,321088,6161.061
32086,321101,5473.884
32087,321106,3375.2568
32088,321126,5247.9277
32089,321143,5895.769
32090,321154,0.0
32091,321156,0.0
32092,321159,2023.3124
32093,321165,3571.2737
32094,321169,0.0
32095,321174,3581.849
32096,321185,0.0
32097,321187,0.0
32098,321213,5387.9473
32099,321214,12150.085
32100,321221,10903.997
32101,321257,7996.3784
32102,321264,0.0
32103,321279,6777.783
32104,321296,8157.432
32105,321325,14913.217
32106,321338,5408.8813
32107,321347,0.0
32108,321353,2297.5479
32109,321359,0.0
32110,321361,3986.0266
32111,321368,0.0
32112,321377,4648.397
32113,321392,3742.5405
32114,321402,7330.572
32115,321429,4051.827
32116,321463,0.0
32117,321470,4762.267
32118,321489,10212.748
32119,321503,9424.505
32120,321511,0.0
32121,321517,7818.331
32122,321551,7781.759
32123,321560,0.0
32124,321573,8178.13
32125,321576,0.0
32126,321586,8443.579
32127,321636,18794.686
32128,321649,0.0
32129,321655,5227.021
32130,321670,7489.8867
32131,321679,7482.5806
32132,321683,0.0
32133,321721,6981.3047
32134,321722,8558.845
32135,321729,5857.8584
32136,321730,3605.1772
32137,321734,13792.617
32138,321742,2973.8745
32139,321755,5174.4155
32140,321771,6223.0024
32141,321782,0.0
32142,321784,8213.414
32143,321785,6047.4097
32144,321794,4956.588
32145,321797,4522.381
32146,321818,9468.519
32147,321826,0.0
32148,321832,6961.826
32149,321844,5209.758
32150,321860,7571.4946
32151,321874,6793.2734
32152,321891,0.0
32153,321892,8154.2803
32154,321894,7012.703
32155,321941,9668.677
32156,321953,6439.8677
32157,321963,0.0
32158,321964,5397.7686
32159,321977,5767.603
32160,321981,7786.1196
32161,321983,0.0
32162,321997,0.0
32163,322031,8028.9316
32164,322032,3979.2842
32165,322043,5132.328
32166,322054,7341.307
32167,322067,6667.6973
32168,322075,3225.9895
32169,322087,8767.086
32170,322097,9647.982
32171,322102,3540.5706
32172,322110,6701.154
32173,322115,7486.6675
32174,322121,0.0
32175,322125,4004.104
32176,322136,11860.859
32177,322147,0.0
32178,322148,4982.19
32179,322152,0.0
32180,322155,5708.996
32181,322177,0.0
32182,322187,6307.5693
32183,322189,0.0
32184,322200,0.0
32185,322205,7090.833
32186,322215,9349.9795
32187,322218,0.0
32188,322227,7235.598
32189,322254,6178.235
32190,322261,6132.4814
32191,322266,12209.004
32192,322272,6800.368
